# fpr mean_tpr
0.309309 0.694074
0.310310 0.694074
0.311311 0.694074
0.312312 0.694074
0.313313 0.694074
0.314314 0.694074
0.315315 0.694074
0.316316 0.694074
0.317317 0.694074
0.318318 0.694074
0.319319 0.694074
0.320320 0.694074
0.321321 0.706007
0.322322 0.706007
0.323323 0.706007
0.324324 0.706007
0.325325 0.706007
0.326326 0.706007
0.327327 0.706007
0.328328 0.706007
0.329329 0.706007
0.330330 0.706007
0.331331 0.706007
0.332332 0.706007
0.333333 0.716246
0.334334 0.716246
0.335335 0.716246
0.336336 0.716246
0.337337 0.716246
0.338338 0.716246
0.339339 0.716246
0.340340 0.716246
0.341341 0.716246
0.342342 0.716246
0.343343 0.716246
0.344344 0.716246
0.345345 0.716246
0.346346 0.725842
0.347347 0.725842
0.348348 0.725842
0.349349 0.725842
0.350350 0.725842
0.351351 0.725842
0.352352 0.725842
0.353353 0.725842
0.354354 0.725842
0.355355 0.725842
0.356356 0.725842
0.357357 0.725842
0.358358 0.725842
0.359359 0.734385
0.360360 0.734385
0.361361 0.734385
0.362362 0.734385
0.363363 0.734385
0.364364 0.734385
0.365365 0.734385
0.366366 0.734385
0.367367 0.734385
0.368368 0.734385
0.369369 0.734385
0.370370 0.734385
0.371371 0.734385
0.372372 0.743654
0.373373 0.743654
0.374374 0.743654
0.375375 0.743654
0.376376 0.743654
0.377377 0.743654
0.378378 0.743654
0.379379 0.743654
0.380380 0.743654
0.381381 0.743654
0.382382 0.743654
0.383383 0.743654
0.384384 0.743654
0.385385 0.751554
0.386386 0.751554
0.387387 0.751554
0.388388 0.751554
0.389389 0.751554
0.390390 0.751554
0.391391 0.751554
0.392392 0.751554
0.393393 0.751554
0.394394 0.751554
0.395395 0.751554
0.396396 0.751554
0.397397 0.751554
0.398398 0.753086
0.399399 0.753086
0.400400 0.753086
0.401401 0.753086
0.402402 0.753086
0.403403 0.753086
0.404404 0.753086
0.405405 0.753086
0.406406 0.753086
0.407407 0.753086
0.408408 0.753086
0.409409 0.753086
0.410410 0.758403
0.411411 0.758403
0.412412 0.758403
0.413413 0.758403
0.414414 0.758403
0.415415 0.758403
0.416416 0.758403
0.417417 0.758403
0.418418 0.758403
0.419419 0.758403
0.420420 0.758403
0.421421 0.758403
0.422422 0.758403
0.423423 0.766059
0.424424 0.766059
0.425425 0.766059
0.426426 0.766059
0.427427 0.766059
0.428428 0.766059
0.429429 0.766059
0.430430 0.766059
0.431431 0.766059
0.432432 0.766059
0.433433 0.766059
0.434434 0.766059
0.435435 0.766059
0.436436 0.779511
0.437437 0.779511
0.438438 0.779511
0.439439 0.779511
0.440440 0.779511
0.441441 0.779511
0.442442 0.779511
0.443443 0.779511
0.444444 0.779511
0.445445 0.779511
0.446446 0.779511
0.447447 0.779511
0.448448 0.779511
0.449449 0.785472
0.450450 0.785472
0.451451 0.785472
0.452452 0.785472
0.453453 0.785472
0.454454 0.785472
0.455455 0.785472
0.456456 0.785472
0.457457 0.785472
0.458458 0.785472
0.459459 0.785472
0.460460 0.785472
0.461461 0.785472
0.462462 0.788534
0.463463 0.788534
0.464464 0.788534
0.465465 0.788534
0.466466 0.788534
0.467467 0.788534
0.468468 0.788534
0.469469 0.788534
0.470470 0.788534
0.471471 0.788534
0.472472 0.788534
0.473473 0.788534
0.474474 0.804640
0.475475 0.804640
0.476476 0.804640
0.477477 0.804640
0.478478 0.804640
0.479479 0.804640
0.480480 0.804640
0.481481 0.804640
0.482482 0.804640
0.483483 0.804640
0.484484 0.804640
0.485485 0.804640
0.486486 0.804640
0.487487 0.810764
0.488488 0.810764
0.489489 0.810764
0.490490 0.810764
0.491491 0.810764
0.492492 0.810764
0.493493 0.810764
0.494494 0.810764
0.495495 0.810764
0.496496 0.810764
0.497497 0.810764
0.498498 0.810764
0.499499 0.810764
0.500501 0.817859
0.501502 0.817859
0.502503 0.817859
0.503504 0.817859
0.504505 0.817859
0.505506 0.817859
0.506507 0.817859
0.507508 0.817859
0.508509 0.817859
0.509510 0.817859
0.510511 0.817859
0.511512 0.817859
0.512513 0.817859
0.513514 0.823983
0.514515 0.823983
0.515516 0.823983
0.516517 0.823983
0.517518 0.823983
0.518519 0.823983
0.519520 0.823983
0.520521 0.823983
0.521522 0.823983
0.522523 0.823983
0.523524 0.823983
0.524525 0.823983
0.525526 0.823983
0.526527 0.835425
0.527528 0.835425
0.528529 0.835425
0.529530 0.835425
0.530531 0.835425
0.531532 0.835425
0.532533 0.835425
0.533534 0.835425
0.534535 0.835425
0.535536 0.835425
0.536537 0.835425
0.537538 0.835425
0.538539 0.843081
0.539540 0.843081
0.540541 0.843081
0.541542 0.843081
0.542543 0.843081
0.543544 0.843081
0.544545 0.843081
0.545546 0.843081
0.546547 0.843081
0.547548 0.843081
0.548549 0.843081
0.549550 0.843081
0.550551 0.843081
0.551552 0.851625
0.552553 0.851625
0.553554 0.851625
0.554555 0.851625
0.555556 0.851625
0.556557 0.851625
0.557558 0.851625
0.558559 0.851625
0.559560 0.851625
0.560561 0.851625
0.561562 0.851625
0.562563 0.851625
0.563564 0.851625
0.564565 0.853962
0.565566 0.853962
0.566567 0.853962
0.567568 0.853962
0.568569 0.853962
0.569570 0.853962
0.570571 0.853962
0.571572 0.853962
0.572573 0.853962
0.573574 0.853962
0.574575 0.853962
0.575576 0.853962
0.576577 0.853962
0.577578 0.857024
0.578579 0.857024
0.579580 0.857024
0.580581 0.857024
0.581582 0.857024
0.582583 0.857024
0.583584 0.857024
0.584585 0.857024
0.585586 0.857024
0.586587 0.857024
0.587588 0.857024
0.588589 0.857024
0.589590 0.857024
0.590591 0.863312
0.591592 0.863312
0.592593 0.863312
0.593594 0.863312
0.594595 0.863312
0.595596 0.863312
0.596597 0.863312
0.597598 0.863312
0.598599 0.863312
0.599600 0.863312
0.600601 0.863312
0.601602 0.863312
0.602603 0.866374
0.603604 0.866374
0.604605 0.866374
0.605606 0.866374
0.606607 0.866374
0.607608 0.866374
0.608609 0.866374
0.609610 0.866374
0.610611 0.866374
0.611612 0.866374
0.612613 0.866374
0.613614 0.866374
0.614615 0.866374
0.615616 0.880236
0.616617 0.880236
0.617618 0.880236
0.618619 0.880236
0.619620 0.880236
0.620621 0.880236
0.621622 0.880236
0.622623 0.880236
0.623624 0.880236
0.624625 0.880236
0.625626 0.880236
0.626627 0.880236
0.627628 0.880236
0.628629 0.883216
0.629630 0.883216
0.630631 0.883216
0.631632 0.883216
0.632633 0.883216
0.633634 0.883216
0.634635 0.883216
0.635636 0.883216
0.636637 0.883216
0.637638 0.883216
0.638639 0.883216
0.639640 0.883216
0.640641 0.883216
0.641642 0.886197
0.642643 0.886197
0.643644 0.886197
0.644645 0.886197
0.645646 0.886197
0.646647 0.886197
0.647648 0.886197
0.648649 0.886197
0.649650 0.886197
0.650651 0.886197
0.651652 0.886197
0.652653 0.886197
0.653654 0.886197
0.654655 0.889902
0.655656 0.889902
0.656657 0.889902
0.657658 0.889902
0.658659 0.889902
0.659660 0.889902
0.660661 0.889902
0.661662 0.889902
0.662663 0.889902
0.663664 0.889902
0.664665 0.889902
0.665666 0.889902
0.666667 0.896108
0.667668 0.896108
0.668669 0.896108
0.669670 0.896108
0.670671 0.896108
0.671672 0.896108
0.672673 0.896108
0.673674 0.896108
0.674675 0.896108
0.675676 0.896108
0.676677 0.896108
0.677678 0.896108
0.678679 0.896108
0.679680 0.905856
0.680681 0.905856
0.681682 0.905856
0.682683 0.905856
0.683684 0.905856
0.684685 0.905856
0.685686 0.905856
0.686687 0.905856
0.687688 0.905856
0.688689 0.905856
0.689690 0.905856
0.690691 0.905856
0.691692 0.905856
0.692693 0.912950
0.693694 0.912950
0.694695 0.912950
0.695696 0.912950
0.696697 0.912950
0.697698 0.912950
0.698699 0.912950
0.699700 0.912950
0.700701 0.912950
0.701702 0.912950
0.702703 0.912950
0.703704 0.912950
0.704705 0.912950
0.705706 0.916012
0.706707 0.916012
0.707708 0.916012
0.708709 0.916012
0.709710 0.916012
0.710711 0.916012
0.711712 0.916012
0.712713 0.916012
0.713714 0.916012
0.714715 0.916012
0.715716 0.916012
0.716717 0.916012
0.717718 0.916012
0.718719 0.919799
0.719720 0.919799
0.720721 0.919799
0.721722 0.919799
0.722723 0.919799
0.723724 0.919799
0.724725 0.919799
0.725726 0.919799
0.726727 0.919799
0.727728 0.919799
0.728729 0.919799
0.729730 0.919799
0.730731 0.919799
0.731732 0.929956
0.732733 0.929956
0.733734 0.929956
0.734735 0.929956
0.735736 0.929956
0.736737 0.929956
0.737738 0.929956
0.738739 0.929956
0.739740 0.929956
0.740741 0.929956
0.741742 0.929956
0.742743 0.929956
0.743744 0.933824
0.744745 0.933824
0.745746 0.933824
0.746747 0.933824
0.747748 0.933824
0.748749 0.933824
0.749750 0.933824
0.750751 0.933824
0.751752 0.933824
0.752753 0.933824
0.753754 0.933824
0.754755 0.933824
0.755756 0.933824
0.756757 0.937050
0.757758 0.937050
0.758759 0.937050
0.759760 0.937050
0.760761 0.937050
0.761762 0.937050
0.762763 0.937050
0.763764 0.937050
0.764765 0.937050
0.765766 0.937050
0.766767 0.937050
0.767768 0.937050
0.768769 0.937050
0.769770 0.941643
0.770771 0.941643
0.771772 0.941643
0.772773 0.941643
0.773774 0.941643
0.774775 0.941643
0.775776 0.941643
0.776777 0.941643
0.777778 0.941643
0.778779 0.941643
0.779780 0.941643
0.780781 0.941643
0.781782 0.941643
0.782783 0.945991
0.783784 0.945991
0.784785 0.945991
0.785786 0.945991
0.786787 0.945991
0.787788 0.945991
0.788789 0.945991
0.789790 0.945991
0.790791 0.945991
0.791792 0.945991
0.792793 0.945991
0.793794 0.945991
0.794795 0.945991
0.795796 0.953892
0.796797 0.953892
0.797798 0.953892
0.798799 0.953892
0.799800 0.953892
0.800801 0.953892
0.801802 0.953892
0.802803 0.953892
0.803804 0.953892
0.804805 0.953892
0.805806 0.953892
0.806807 0.953892
0.807808 0.955505
0.808809 0.955505
0.809810 0.955505
0.810811 0.955505
0.811812 0.955505
0.812813 0.955505
0.813814 0.955505
0.814815 0.955505
0.815816 0.955505
0.816817 0.955505
0.817818 0.955505
0.818819 0.955505
0.819820 0.955505
0.820821 0.957761
0.821822 0.957761
0.822823 0.957761
0.823824 0.957761
0.824825 0.957761
0.825826 0.957761
0.826827 0.957761
0.827828 0.957761
0.828829 0.957761
0.829830 0.957761
0.830831 0.957761
0.831832 0.957761
0.832833 0.957761
0.833834 0.961547
0.834835 0.961547
0.835836 0.961547
0.836837 0.961547
0.837838 0.961547
0.838839 0.961547
0.839840 0.961547
0.840841 0.961547
0.841842 0.961547
0.842843 0.961547
0.843844 0.961547
0.844845 0.961547
0.845846 0.961547
0.846847 0.966223
0.847848 0.966223
0.848849 0.966223
0.849850 0.966223
0.850851 0.966223
0.851852 0.966223
0.852853 0.966223
0.853854 0.966223
0.854855 0.966223
0.855856 0.966223
0.856857 0.966223
0.857858 0.966223
0.858859 0.966223
0.859860 0.968560
0.860861 0.968560
0.861862 0.968560
0.862863 0.968560
0.863864 0.968560
0.864865 0.968560
0.865866 0.968560
0.866867 0.968560
0.867868 0.968560
0.868869 0.968560
0.869870 0.968560
0.870871 0.968560
0.871872 0.972511
0.872873 0.972511
0.873874 0.972511
0.874875 0.972511
0.875876 0.972511
0.876877 0.972511
0.877878 0.972511
0.878879 0.972511
0.879880 0.972511
0.880881 0.972511
0.881882 0.972511
0.882883 0.972511
0.883884 0.972511
0.884885 0.974848
0.885886 0.974848
0.886887 0.974848
0.887888 0.974848
0.888889 0.974848
0.889890 0.974848
0.890891 0.974848
0.891892 0.974848
0.892893 0.974848
0.893894 0.974848
0.894895 0.974848
0.895896 0.974848
0.896897 0.974848
0.897898 0.975573
0.898899 0.975573
0.899900 0.975573
0.900901 0.975573
0.901902 0.975573
0.902903 0.975573
0.903904 0.975573
0.904905 0.975573
0.905906 0.975573
0.906907 0.975573
0.907908 0.975573
0.908909 0.975573
0.909910 0.975573
0.910911 0.986536
0.911912 0.986536
0.912913 0.986536
0.913914 0.986536
0.914915 0.986536
0.915916 0.986536
0.916917 0.986536
0.917918 0.986536
0.918919 0.986536
0.919920 0.986536
0.920921 0.986536
0.921922 0.986536
0.922923 0.986536
0.923924 0.988149
0.924925 0.988149
0.925926 0.988149
0.926927 0.988149
0.927928 0.988149
0.928929 0.988149
0.929930 0.988149
0.930931 0.988149
0.931932 0.988149
0.932933 0.988149
0.933934 0.988149
0.934935 0.988149
0.935936 0.990568
0.936937 0.990568
0.937938 0.990568
0.938939 0.990568
0.939940 0.990568
0.940941 0.990568
0.941942 0.990568
0.942943 0.990568
0.943944 0.990568
0.944945 0.990568
0.945946 0.990568
0.946947 0.990568
0.947948 0.990568
0.948949 0.993712
0.949950 0.993712
0.950951 0.993712
0.951952 0.993712
0.952953 0.993712
0.953954 0.993712
0.954955 0.993712
0.955956 0.993712
0.956957 0.993712
0.957958 0.993712
0.958959 0.993712
0.959960 0.993712
0.960961 0.993712
0.961962 0.997581
0.962963 0.997581
0.963964 0.997581
0.964965 0.997581
0.965966 0.997581
0.966967 0.997581
0.967968 0.997581
0.968969 0.997581
0.969970 0.997581
0.970971 0.997581
0.971972 0.997581
0.972973 0.997581
0.973974 0.997581
0.974975 0.998387
0.975976 0.998387
0.976977 0.998387
0.977978 0.998387
0.978979 0.998387
0.979980 0.998387
0.980981 0.998387
0.981982 0.998387
0.982983 0.998387
0.983984 0.998387
0.984985 0.998387
0.985986 0.998387
0.986987 0.998387
0.987988 0.999194
0.988989 0.999194
0.989990 0.999194
0.990991 0.999194
0.991992 0.999194
0.992993 0.999194
0.993994 0.999194
0.994995 0.999194
0.995996 0.999194
0.996997 0.999194
0.997998 0.999194
0.998999 0.999194
1.000000 1.000000
